file,label_yn,label_raw,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,easy
data/F/sit-arms-extended1-TP/L_Dist_Arm.csv,0,absent,154.80268494922382,146.75626038488255,132.48599114047468,102.54624824083865,94.41919918260069,74.12260221915047,68.63961935963367,65.71906408786815,57.814037221914155,60.28244269567449,57.30944773441048,53.48866503166826,47.54389003414244,45.94256123647199,43.75145865172857,43.838413307553395,43.445924944817165,42.92758164827472,39.31448633987342,35.37576776487942,35.11541031889778,35.09175869806742,31.426203481385464,30.946393824449817,28.872703254100827,29.788585278348187,25.157480414782338,25.651069409028864,26.96132824667118,27.363908919020936,27.87095727404899,25.733214862143658,25.989448939029984,23.520224401086196,23.235902636339166,22.385247133274728,21.18372760077902,21.18940570146159,24.478621436997898,22.388735758497543,23.928151355865054,21.137872459538645,21.676035518868986,18.914592283383538,22.073233087198723,20.133076050041936,19.52278401532813,18.73289837405837,21.28056806473127,23.185583626240337,True
data/F/sit-arms-extended1-TP/L_Hand.csv,0,absent,228.1955310525023,173.31153563903678,153.63802162771336,131.25127283082952,107.04956293375584,100.1421542249927,93.02392425216871,88.59086778102348,78.45292491500709,65.71849397674819,63.95127402037119,61.703864893078084,65.67959245729462,59.28212899477421,51.684731836941204,51.51124892182298,46.338465906410796,47.22642179850728,42.1612989351319,43.62191819635392,41.99303663199515,41.514214913413916,37.58395373413697,35.167555289839186,37.531787421556395,33.27948692992135,38.525307630065015,32.75726314935374,33.06985494833576,32.59493463187109,27.525107560500004,31.509697050536207,28.70152005162584,28.737904738302536,30.100751771987266,27.613098925457763,27.12492629076442,27.601860889935384,29.762081377996815,24.123587901325585,28.370590721041957,27.450874772635228,27.007983250973844,24.446408409921656,20.52918901907991,24.613827642261565,22.803579470178263,20.766954453483027,21.006791811909075,20.817460636082533,True
data/F/sit-arms-extended1-TP/R_Foot.csv,0,absent,26.845160685557182,4.674177645848297,6.671227094719023,3.1233620375712,3.8484352987774404,5.93499811767386,3.393652151183514,3.5362095784671417,3.3013402660194915,5.915200995291685,2.6694798121564944,3.372963892792296,3.748109143191849,4.913172323097653,4.204950070963402,3.9625872090233623,3.8452796553190276,4.70302467251753,3.895785681790847,3.1230468998853635,3.343435533399209,3.8097764230350197,3.9926850078425633,4.194656005544317,3.947523282168361,4.101309759822339,7.874207394135608,6.418001858366986,4.701211837207987,4.908087114781838,3.340185793889601,5.082247855476201,3.733574491108458,4.672252600223206,4.20523364530723,6.384556396996599,6.607580686043901,3.974880627816722,5.287939103094382,7.152004324356446,6.14111771603397,4.971135909933486,3.934554003403284,4.412431038100238,4.439089846393645,3.2291121873482673,5.5563023320722005,4.253470239955791,5.820069312628188,6.656976633981212,True
data/F/sit-arms-extended1-TP/R_Dist_Leg.csv,0,absent,12.998869938946322,8.45698231311986,11.686460154773213,7.549103841665339,6.694140004599698,11.408790573059488,8.706128480027695,7.771685526398484,5.872440364852738,6.697543569782105,4.7983543665871515,5.608667036367716,5.672094204420442,7.953468524225154,4.710401439761003,6.654411412041584,6.329289722118541,7.2688381056058455,4.853147376443409,7.57699913306735,6.089760290015223,7.289250872824143,6.097109343336843,6.0498291076081365,5.973018916987359,4.957860833580037,5.368943108973423,7.572825135469545,6.311866082377563,8.588314700950658,5.387710890354526,6.829674367778624,6.249444307513775,5.381772497448348,6.65857750500629,7.469637933055149,7.556680927348618,4.343471006031986,5.57980948446554,7.293557642237579,19.361344824884593,8.326902398797234,6.865044257616784,6.125815767870016,7.035651444883836,5.937516526030505,8.480025738526548,6.1860485894581165,6.609361682510766,9.089043954508558,True
data/F/sit-arms-extended1-TP/R_Prox_Leg.csv,0,absent,40.80935573543419,9.793702798233074,19.55433244313475,10.366170261868366,11.214588776778534,14.542267679600478,12.976247576393433,7.142435138634647,9.505604520650593,5.8362190200791675,8.289325135740421,7.477068183124142,6.246764060649194,6.349711812366345,4.4651884658240375,5.006351192904002,4.7635908934763265,7.144401432190787,6.26674952744085,5.013285434204102,5.011631883570427,6.225182436727496,5.735822591085217,5.721624246707509,5.235789221414534,5.0741588949001235,7.949317405476628,7.069672363215074,5.737307531156318,5.578877919542642,10.889656941859357,7.071249615036219,5.639126680066063,5.996626495513269,5.518703129687563,5.36618548325697,7.736303706728492,4.267302272773639,3.9924135499480222,8.980376906337261,8.776675459737836,5.326990988899364,4.4747273958741145,5.016065637093785,5.021614261839661,5.748944152898653,4.166756480758935,3.7160489876836436,3.5521405190037676,5.18101891789938,True
data/F/sit-arms-extended1-TP/Thorax.csv,0,absent,51.861109326956736,41.57727540327343,30.420536884655835,36.08964607304071,26.510889343800724,29.30817503385547,26.24249642218552,23.640217397647234,18.997444569331872,20.494867281323895,19.588378529632887,16.774086629786176,17.488578053890844,14.268558719031125,13.45914503082447,13.276327026044788,15.124915760730964,12.294372909667384,16.77638210016811,13.90915876577783,14.526571297905233,11.498957067446195,13.502052271980528,13.655207006495456,11.807986523215368,14.054128202781264,14.56848250087953,10.884874266199697,16.395017756850706,11.2957811547985,11.053576430547272,13.857106541862091,9.617359662713902,12.155314241622358,13.505773407445014,11.82015358046586,12.690278446228556,11.914766071715643,12.25622801165606,14.939605611497944,21.931790413488457,9.64139192094427,15.341304751745055,11.51391379037082,10.163835228405691,11.297803713187326,9.832713864139585,12.261258795374873,10.763073690491321,18.45964241749024,True
data/F/sit-arms-extended1-TP/Pelvis.csv,0,absent,28.716959268803944,9.495357223576853,15.724024721810988,9.684593012031826,11.30079435622782,12.311920646331457,8.626492951836683,6.3012922858853715,7.441682169526877,6.2641303320694215,5.9513090039396666,6.360981143175932,5.725495737934665,6.690395220882749,6.120225779036882,6.077904218953997,6.408867182334055,6.078448643992613,5.55821574231427,5.181051493928786,4.985227380843371,5.424640563564368,5.42918640095768,6.195885998968876,4.003081734527786,6.168995811417241,8.506251710840647,6.60299907546284,6.5423284293618975,6.158356192808813,6.779581635567809,9.583507401782608,6.827896916903836,4.862467039569375,5.255574253904827,9.58981466759955,8.675174776298999,6.2240859437613905,6.566656074130937,9.312156549939846,33.093431062,7.183212152709757,6.281711636384052,5.264899787840855,5.6443244550331455,7.042225814583267,4.167912749941082,6.350279262562869,5.3016542005528615,4.017347216496166,True
data/F/sit-arms-extended1-TP/L_Prox_Leg.csv,0,absent,21.28326979482551,13.520779512031392,16.914076395548324,12.115227524286855,7.695112244050872,11.962645411015634,16.507840043890425,7.667438011121667,11.640404715537578,8.261114199880524,8.213361895331657,6.9840467863164655,6.2891274876578676,6.404175431946842,5.957147751199011,6.699083866498127,6.270725355729886,6.027712983464284,7.153661232343939,5.821098536401628,6.200379016499407,5.242989097185403,6.27309274617743,4.963946639273388,5.972366495788778,5.7313303410940915,5.451837582926349,5.350158147257654,4.555459172401307,4.892426513361875,10.732956234581476,8.82972128574152,5.346031255911495,5.278123681106994,4.638164879594753,6.460916857563329,5.51637873103592,4.938347557784181,6.257467102414214,9.759821585223007,41.00654906669498,6.305041702408839,5.550747481428068,4.319202816104641,5.5874959454303585,7.474600133945149,3.1627192505788,6.377447007462071,4.291605734818093,5.723845106023516,True
data/F/sit-arms-extended1-TP/L_Dist_Leg.csv,0,absent,25.55359253184964,11.369045086358627,9.849379934861574,11.87225639641058,10.49275390892027,14.313092619915478,13.421699099421355,7.096095886674993,7.407548540195513,7.023764972903483,8.308936479290544,8.496851693053816,6.395163542138452,6.927831720503485,6.4602805639660605,9.170349264207392,7.436040707788846,6.5391561760138295,6.539676145816871,5.996556144178135,6.092067994667339,6.541861573281321,6.249449065406543,6.451281374793942,6.080242272105223,5.415722531990713,5.803891783270036,6.032588992162536,5.558789513614532,5.192662754595911,5.660341051584601,7.703187046395611,4.263655721109178,6.05341346809567,5.516638017674931,6.34444591772429,6.318169096652463,7.843906691330226,5.413684756218888,6.316247203148816,19.652015638553937,7.4900446055703025,5.199485414926916,6.342986712039304,6.330164700662776,5.855852915565155,5.271272885716935,6.343471860872146,7.56781568837714,7.655476190265292,True
data/F/sit-arms-extended1-TP/L_Foot.csv,0,absent,36.54229359551209,12.88087505275516,6.016760348193505,8.498912956381831,7.816200798084046,9.445846698972122,8.704035795088753,5.701594916553926,5.697847461150297,5.780239713872994,6.237109141416882,6.407333499073429,4.297284040351491,5.150935006517445,6.890316613642391,6.378295075122859,5.224752102629439,4.985115286294036,4.764751896973717,5.145894339648684,3.9172138085599104,5.575691809092592,4.118690365929876,6.960409490786985,5.347231677658703,4.9282219102992855,7.028987270156971,4.909184526373012,4.395940226851248,4.58643619654551,8.530060178174939,6.158978718650981,6.746678978140252,3.43745675749085,3.6794106851632282,5.242529978657586,4.108037165781304,4.1124879730327475,4.564881381899396,5.295614669707967,9.60709582694792,4.90801997244228,3.2926634441521943,4.365475735925994,4.917713379589458,5.531947613438389,2.9077818726504314,4.204802500707597,4.898157906931602,4.637100318868507,True
data/F/sit-point-left1-TP/R_Hand.csv,0,absent,320.7239697027559,136.2739686851548,148.54574262475867,136.23150907365664,103.44420262338248,117.35326968042376,78.71780608086377,84.49900913439112,70.02143114816455,69.02869862598239,80.48287890791212,59.75745797453487,60.7694464037871,55.924421701887944,54.22918251185348,44.889699303273076,48.53344030721281,43.205606205904154,39.63891564989228,40.36983062497449,44.900076805515866,39.77553344749051,37.121630807744104,31.19735314514464,28.866011529562993,34.729427832786975,31.956877579256098,30.66722030851676,29.92807704443106,31.620756665070274,30.27608005048205,28.59110170982378,30.30769453525321,24.790409272160392,26.361022312527798,20.54284150743565,25.0351578792207,22.714883984594465,23.945766079432104,25.49655104821387,25.892774922306725,25.176014129314012,18.67953515408943,20.86330803077926,20.88247503658147,22.107533366450472,18.041330081483753,18.35600136035033,18.66755440740534,22.175014300483134,True
data/F/sit-point-left1-TP/R_Dist_Arm.csv,0,absent,333.36758077798703,148.1475541401049,99.452996119844,86.01327555882527,75.10295852579183,97.02738872049167,46.832083652300945,93.64057674262384,85.52833303822682,77.70342812093914,77.6481517381205,84.51782711838403,57.77425409536181,67.88560045826186,56.58313974636155,41.88331445572046,42.670384207887324,54.27901316503667,28.021518590354802,46.148717372389484,40.913302312413606,41.31547143619822,48.85766095193099,27.21968722122439,39.34858514094216,35.17859066215917,30.37445128450035,36.19349127527544,31.95808614359797,49.92437221172881,39.825106649340256,41.00093589792514,37.39507545361143,26.679149322999717,32.22069376714476,31.65919546240564,32.48489685332051,27.32480927202147,29.633728098184374,33.24057584211485,27.261883656219464,23.105258228993556,33.10826381296008,21.449752548074798,28.140893555734422,36.35375275435959,23.4714333881668,12.469473395334951,24.803242438461176,37.13651675824524,True
data/F/sit-point-left1-TP/R_Prox_Arm.csv,0,absent,522.8625667829278,87.57401280626337,78.67210840950968,69.8625063536061,56.27087445664852,48.95738256919829,59.156376791466315,45.095487202792356,41.383283385122894,36.345011335247754,37.983061404972545,27.976071965112244,22.356582416124283,34.776094902124306,20.08477891796882,27.47322492156393,19.10674862005495,20.229005067260143,25.019109322610447,25.37150466866327,30.093348742344705,16.86174507416734,21.522843700479157,16.677026057234464,16.441021138057568,14.732704375962719,19.448448901824868,17.399411615345215,22.196999352153686,17.38632436859226,16.64225591826713,20.163218029525048,15.072076800943607,15.471385869031675,16.88529175663418,19.30243510263005,17.764623009056404,11.895424776284392,16.43760771300086,10.539330375653313,50.71446163657081,9.144403576926136,13.964914189177376,12.869059615339175,16.862650366236338,17.76005770857445,12.888032561769041,17.114754902984053,9.461452001014656,12.705665905979338,True
data/F/sit-point-left1-TP/Head.csv,0,absent,400.31024949463887,86.90862836889762,73.6372951834991,76.00702254975846,45.75796476541228,56.198994070301524,74.8059587957124,76.05212778888311,53.46462371873858,49.68936160328597,35.77459449911553,37.92066038836794,40.65255195947504,36.998731424432954,38.001710471780605,32.040020450379615,31.550367592354704,33.449231825674595,34.058474954147,37.52970371289218,33.3035537236047,21.69206700092569,35.71874879768661,27.333360300743664,26.159465259820518,21.181755585096482,26.85438426317009,25.83840734833706,17.832379625549297,16.6701059798311,16.915745273061543,16.30558952273983,19.779501606021388,22.48327280150886,13.216670066282473,18.085338958091086,15.65481778735318,21.059497243958415,15.014961892646761,14.96051802217795,32.80731688436842,18.06878593348656,18.862529332926908,13.256225073561163,16.61487085245327,14.405699599969772,13.965100500844708,17.58342479050225,14.302011365582658,15.438155941979863,True
data/F/sit-point-left1-TP/Shoulders.csv,0,absent,339.8535286372501,84.13028718126904,56.37745795842363,69.64378375889507,49.1910685299066,53.453814041642886,68.1097851748266,47.19094295841928,40.158957912960844,46.70114496299476,33.04324675056519,38.88911827416132,40.359463868278944,36.94802911061263,32.28004311549352,33.48316854132801,31.058900592038626,31.37429859433367,30.338948391981003,33.31575688863623,38.164308958417706,21.440380749984698,36.21652421928761,26.534777922982048,28.789212767957665,22.37626904201273,21.38195816490379,21.71575423383046,19.517109255702493,22.496440681181177,23.639147500967503,15.75633444041333,15.939877112058387,16.100658577120594,17.074608716901768,16.802460497313337,19.52321262384611,15.33316704862053,17.80706624602486,19.03416370419532,43.742613886161614,14.95788353182201,17.858561469644073,14.961979145260067,13.646918349637923,15.91901437709518,13.660977520513603,14.687087513959149,10.887848436701859,12.021142141429982,True
data/F/sit-point-left1-TP/L_Prox_Arm.csv,0,absent,2070.7673796885083,203.61892692784247,244.20165198113258,120.52837359566314,70.25986041087437,119.353825813244,99.77799925892597,93.73575559779835,50.97385867840282,77.82890069290498,45.146525262086406,44.25570269992133,42.1770309843657,38.38513992530496,36.75621106848878,33.74550782536237,44.59475417821412,46.32718606383335,49.52701710817076,38.7966283194712,49.7915879403548,39.742496621675144,50.11352241512822,42.689789552091426,41.80952343909827,35.96824611188284,28.807325704876128,29.700418685969005,25.384894662071797,25.07445172126343,23.466150724279146,24.288360171947048,29.999647393023604,21.843846038384072,26.163349092731906,23.23618083598553,25.73093902777028,23.029992191961572,23.57093945184276,33.00904090587925,64.27715786359992,16.85257492141773,15.993236437329447,28.498831443597567,23.447795685502765,16.905655831848847,24.180264474667958,12.532957903937524,22.008198074542957,19.890045731367074,True
data/F/sit-point-left1-TP/L_Dist_Arm.csv,0,absent,1759.1988238923557,248.02874240901303,263.8950852708369,225.72689989319693,171.43154491753387,162.80148561172186,113.4689443681858,191.45628591298131,111.54576065210618,95.25250300612984,89.9835056597398,91.81291222937828,89.55328067392901,79.92908766280277,100.12950468850472,72.5415846689985,72.11093461069582,62.21091870536342,62.08839374063618,101.4235942425384,103.93945113039011,55.12050339510538,77.58048976136587,49.016031463143115,53.417298713724264,44.120216123262196,40.69209089137582,40.38683636676202,46.34723859802637,45.98116143710023,34.90989918099188,33.16930901970997,33.59286127213778,35.10479021886222,37.13913122715363,35.02653784716219,39.649582847896625,29.420016116462097,36.01777917161574,37.283508904162034,50.768510996854985,33.946625898267456,36.029570385187775,22.699382725912542,34.96816091337031,33.93067878999702,27.97126462670701,31.10825812864124,23.103114281453543,25.589974282042192,True
data/F/sit-point-left1-TP/L_Hand.csv,0,absent,2390.5682593363995,390.7071115810364,419.52000236931553,530.574195625765,359.73877177295765,319.6886360148101,239.80155306802212,309.58603348990334,175.87483397494685,138.19818497718876,137.8721982038105,131.90671068743103,141.2151524840707,110.9290182997087,110.62229779023784,107.66185151649982,91.88438641150313,137.17732241547225,103.48806513757269,158.16154470072289,147.85003525656379,98.36681975412284,110.07789573282443,104.49629640576534,71.95517687841773,69.80345814127493,62.674667933562205,64.76444995509364,47.569039004645454,60.89647644830905,51.93286783088574,55.453166690457024,51.831974820751924,52.28784784914976,47.08055487760595,53.764726937390726,45.24295282982929,45.821560274391004,40.913360734674264,51.36683954534849,60.57626334338447,45.33640983036774,42.63944512619555,42.02279185425815,36.944370097166725,40.20895972250431,49.335497416892245,37.47147913344944,42.75080702456873,39.57176386872426,True
data/F/sit-point-left1-TP/R_Foot.csv,0,absent,21.196718497700406,5.7945896866931115,4.748419202944838,6.21890770402392,5.611740771399065,7.017557344785656,6.5222259862722325,5.1143470355719876,4.850975560751615,5.407817499268271,3.5806745698813276,3.9676838459040695,4.26781248426816,3.537881957213052,6.587714826973679,4.28773202938659,5.452505355879055,4.540410773111217,4.411442616202797,4.288896259802069,4.006357852689416,5.8082034856294245,3.863940731750887,4.3231835530276514,5.397751475109626,4.253393027821796,7.91606360608542,5.899834451082162,4.640746238968183,5.013176383766892,6.481568789624694,5.266601155105777,4.616705490418656,3.306943337902836,5.545549760488264,7.977329233124539,5.493110939229126,4.854780045950527,4.673850634882476,5.032668308959732,21.51988158551228,3.9119263693783575,4.597260684413521,5.44960277075128,5.424895775597808,6.824311468205544,3.6471425734483125,3.289016180691336,4.3479624955694005,2.90393032102637,True
data/F/sit-point-left1-TP/R_Dist_Leg.csv,0,absent,87.48827449138862,24.025316870759692,16.150231635131178,24.604485652559553,17.02931835022084,19.672113689939266,8.018348146865906,8.325522651910559,8.9178172258936,10.197067413417436,11.724251416637694,9.565213324365438,9.032045919393772,8.591435435010156,12.16591724516566,6.755750636563567,9.182294755598939,7.339469381132471,7.49959249418914,7.7012099009682125,8.653399533192287,7.73708366932253,8.152447983601665,9.987399600957122,7.5022843168857225,11.77284040906741,11.738511744468148,13.42116579873981,8.360529132253104,8.233053945905407,8.968890295678426,9.21066641896305,6.764878361136657,9.671765691518148,9.364915995459597,11.289439849130007,8.068518950601007,7.8537833912190536,12.700554797037801,8.683705220935973,32.66013860601336,7.631570643391669,9.944597298947402,8.553999415430177,9.973898297561604,7.832718782147676,6.673671048164103,5.671191649225626,7.312702334285286,7.700261712546025,True
